DATE_KEY,YEAR,MONTH,DAY,WEEKDAY,IS_WEEKDAY,FISCAL_YEAR,FISCAL_QUARTER,FISCAL_YEAR_LABEL
2022-05-02,2022,5,2,月,1,2022,Q1,2022年度
2022-05-03,2022,5,3,火,1,2022,Q1,2022年度
2022-05-04,2022,5,4,水,1,2022,Q1,2022年度
2022-05-05,2022,5,5,木,1,2022,Q1,2022年度
2022-05-06,2022,5,6,金,1,2022,Q1,2022年度
2022-05-07,2022,5,7,土,0,2022,Q1,2022年度
2022-05-08,2022,5,8,日,0,2022,Q1,2022年度
2022-05-09,2022,5,9,月,1,2022,Q1,2022年度
2022-05-10,2022,5,10,火,1,2022,Q1,2022年度
2022-05-11,2022,5,11,水,1,2022,Q1,2022年度
2022-05-12,2022,5,12,木,1,2022,Q1,2022年度
2022-05-13,2022,5,13,金,1,2022,Q1,2022年度
2022-05-14,2022,5,14,土,0,2022,Q1,2022年度
2022-05-15,2022,5,15,日,0,2022,Q1,2022年度
2022-05-16,2022,5,16,月,1,2022,Q1,2022年度
2022-05-17,2022,5,17,火,1,2022,Q1,2022年度
2022-05-18,2022,5,18,水,1,2022,Q1,2022年度
2022-05-19,2022,5,19,木,1,2022,Q1,2022年度
2022-05-20,2022,5,20,金,1,2022,Q1,2022年度
2022-05-21,2022,5,21,土,0,2022,Q1,2022年度
2022-05-22,2022,5,22,日,0,2022,Q1,2022年度
2022-05-23,2022,5,23,月,1,2022,Q1,2022年度
2022-05-24,2022,5,24,火,1,2022,Q1,2022年度
2022-05-25,2022,5,25,水,1,2022,Q1,2022年度
2022-05-26,2022,5,26,木,1,2022,Q1,2022年度
2022-05-27,2022,5,27,金,1,2022,Q1,2022年度
2022-05-28,2022,5,28,土,0,2022,Q1,2022年度
2022-05-29,2022,5,29,日,0,2022,Q1,2022年度
2022-05-30,2022,5,30,月,1,2022,Q1,2022年度
2022-05-31,2022,5,31,火,1,2022,Q1,2022年度
2022-06-01,2022,6,1,水,1,2022,Q1,2022年度
2022-06-02,2022,6,2,木,1,2022,Q1,2022年度
2022-06-03,2022,6,3,金,1,2022,Q1,2022年度
2022-06-04,2022,6,4,土,0,2022,Q1,2022年度
2022-06-05,2022,6,5,日,0,2022,Q1,2022年度
2022-06-06,2022,6,6,月,1,2022,Q1,2022年度
2022-06-07,2022,6,7,火,1,2022,Q1,2022年度
2022-06-08,2022,6,8,水,1,2022,Q1,2022年度
2022-06-09,2022,6,9,木,1,2022,Q1,2022年度
2022-06-10,2022,6,10,金,1,2022,Q1,2022年度
2022-06-11,2022,6,11,土,0,2022,Q1,2022年度
2022-06-12,2022,6,12,日,0,2022,Q1,2022年度
2022-06-13,2022,6,13,月,1,2022,Q1,2022年度
2022-06-14,2022,6,14,火,1,2022,Q1,2022年度
2022-06-15,2022,6,15,水,1,2022,Q1,2022年度
2022-06-16,2022,6,16,木,1,2022,Q1,2022年度
2022-06-17,2022,6,17,金,1,2022,Q1,2022年度
2022-06-18,2022,6,18,土,0,2022,Q1,2022年度
2022-06-19,2022,6,19,日,0,2022,Q1,2022年度
2022-06-20,2022,6,20,月,1,2022,Q1,2022年度
2022-06-21,2022,6,21,火,1,2022,Q1,2022年度
2022-06-22,2022,6,22,水,1,2022,Q1,2022年度
2022-06-23,2022,6,23,木,1,2022,Q1,2022年度
2022-06-24,2022,6,24,金,1,2022,Q1,2022年度
2022-06-25,2022,6,25,土,0,2022,Q1,2022年度
2022-06-26,2022,6,26,日,0,2022,Q1,2022年度
2022-06-27,2022,6,27,月,1,2022,Q1,2022年度
2022-06-28,2022,6,28,火,1,2022,Q1,2022年度
2022-06-29,2022,6,29,水,1,2022,Q1,2022年度
2022-06-30,2022,6,30,木,1,2022,Q1,2022年度
2022-07-01,2022,7,1,金,1,2022,Q2,2022年度
2022-07-02,2022,7,2,土,0,2022,Q2,2022年度
2022-07-03,2022,7,3,日,0,2022,Q2,2022年度
2022-07-04,2022,7,4,月,1,2022,Q2,2022年度
2022-07-05,2022,7,5,火,1,2022,Q2,2022年度
2022-07-06,2022,7,6,水,1,2022,Q2,2022年度
2022-07-07,2022,7,7,木,1,2022,Q2,2022年度
2022-07-08,2022,7,8,金,1,2022,Q2,2022年度
2022-07-09,2022,7,9,土,0,2022,Q2,2022年度
2022-07-10,2022,7,10,日,0,2022,Q2,2022年度
2022-07-11,2022,7,11,月,1,2022,Q2,2022年度
2022-07-12,2022,7,12,火,1,2022,Q2,2022年度
2022-07-13,2022,7,13,水,1,2022,Q2,2022年度
2022-07-14,2022,7,14,木,1,2022,Q2,2022年度
2022-07-15,2022,7,15,金,1,2022,Q2,2022年度
2022-07-16,2022,7,16,土,0,2022,Q2,2022年度
2022-07-17,2022,7,17,日,0,2022,Q2,2022年度
2022-07-18,2022,7,18,月,1,2022,Q2,2022年度
2022-07-19,2022,7,19,火,1,2022,Q2,2022年度
2022-07-20,2022,7,20,水,1,2022,Q2,2022年度
2022-07-21,2022,7,21,木,1,2022,Q2,2022年度
2022-07-22,2022,7,22,金,1,2022,Q2,2022年度
2022-07-23,2022,7,23,土,0,2022,Q2,2022年度
2022-07-24,2022,7,24,日,0,2022,Q2,2022年度
2022-07-25,2022,7,25,月,1,2022,Q2,2022年度
2022-07-26,2022,7,26,火,1,2022,Q2,2022年度
2022-07-27,2022,7,27,水,1,2022,Q2,2022年度
2022-07-28,2022,7,28,木,1,2022,Q2,2022年度
2022-07-29,2022,7,29,金,1,2022,Q2,2022年度
2022-07-30,2022,7,30,土,0,2022,Q2,2022年度
2022-07-31,2022,7,31,日,0,2022,Q2,2022年度
2022-08-01,2022,8,1,月,1,2022,Q2,2022年度
2022-08-02,2022,8,2,火,1,2022,Q2,2022年度
2022-08-03,2022,8,3,水,1,2022,Q2,2022年度
2022-08-04,2022,8,4,木,1,2022,Q2,2022年度
2022-08-05,2022,8,5,金,1,2022,Q2,2022年度
2022-08-06,2022,8,6,土,0,2022,Q2,2022年度
2022-08-07,2022,8,7,日,0,2022,Q2,2022年度
2022-08-08,2022,8,8,月,1,2022,Q2,2022年度
2022-08-09,2022,8,9,火,1,2022,Q2,2022年度
2022-08-10,2022,8,10,水,1,2022,Q2,2022年度
2022-08-11,2022,8,11,木,1,2022,Q2,2022年度
2022-08-12,2022,8,12,金,1,2022,Q2,2022年度
2022-08-13,2022,8,13,土,0,2022,Q2,2022年度
2022-08-14,2022,8,14,日,0,2022,Q2,2022年度
2022-08-15,2022,8,15,月,1,2022,Q2,2022年度
2022-08-16,2022,8,16,火,1,2022,Q2,2022年度
2022-08-17,2022,8,17,水,1,2022,Q2,2022年度
2022-08-18,2022,8,18,木,1,2022,Q2,2022年度
2022-08-19,2022,8,19,金,1,2022,Q2,2022年度
2022-08-20,2022,8,20,土,0,2022,Q2,2022年度
2022-08-21,2022,8,21,日,0,2022,Q2,2022年度
2022-08-22,2022,8,22,月,1,2022,Q2,2022年度
2022-08-23,2022,8,23,火,1,2022,Q2,2022年度
2022-08-24,2022,8,24,水,1,2022,Q2,2022年度
2022-08-25,2022,8,25,木,1,2022,Q2,2022年度
2022-08-26,2022,8,26,金,1,2022,Q2,2022年度
2022-08-27,2022,8,27,土,0,2022,Q2,2022年度
2022-08-28,2022,8,28,日,0,2022,Q2,2022年度
2022-08-29,2022,8,29,月,1,2022,Q2,2022年度
2022-08-30,2022,8,30,火,1,2022,Q2,2022年度
2022-08-31,2022,8,31,水,1,2022,Q2,2022年度
2022-09-01,2022,9,1,木,1,2022,Q2,2022年度
2022-09-02,2022,9,2,金,1,2022,Q2,2022年度
2022-09-03,2022,9,3,土,0,2022,Q2,2022年度
2022-09-04,2022,9,4,日,0,2022,Q2,2022年度
2022-09-05,2022,9,5,月,1,2022,Q2,2022年度
2022-09-06,2022,9,6,火,1,2022,Q2,2022年度
2022-09-07,2022,9,7,水,1,2022,Q2,2022年度
2022-09-08,2022,9,8,木,1,2022,Q2,2022年度
2022-09-09,2022,9,9,金,1,2022,Q2,2022年度
2022-09-10,2022,9,10,土,0,2022,Q2,2022年度
2022-09-11,2022,9,11,日,0,2022,Q2,2022年度
2022-09-12,2022,9,12,月,1,2022,Q2,2022年度
2022-09-13,2022,9,13,火,1,2022,Q2,2022年度
2022-09-14,2022,9,14,水,1,2022,Q2,2022年度
2022-09-15,2022,9,15,木,1,2022,Q2,2022年度
2022-09-16,2022,9,16,金,1,2022,Q2,2022年度
2022-09-17,2022,9,17,土,0,2022,Q2,2022年度
2022-09-18,2022,9,18,日,0,2022,Q2,2022年度
2022-09-19,2022,9,19,月,1,2022,Q2,2022年度
2022-09-20,2022,9,20,火,1,2022,Q2,2022年度
2022-09-21,2022,9,21,水,1,2022,Q2,2022年度
2022-09-22,2022,9,22,木,1,2022,Q2,2022年度
2022-09-23,2022,9,23,金,1,2022,Q2,2022年度
2022-09-24,2022,9,24,土,0,2022,Q2,2022年度
2022-09-25,2022,9,25,日,0,2022,Q2,2022年度
2022-09-26,2022,9,26,月,1,2022,Q2,2022年度
2022-09-27,2022,9,27,火,1,2022,Q2,2022年度
2022-09-28,2022,9,28,水,1,2022,Q2,2022年度
2022-09-29,2022,9,29,木,1,2022,Q2,2022年度
2022-09-30,2022,9,30,金,1,2022,Q2,2022年度
2022-10-01,2022,10,1,土,0,2022,Q3,2022年度
2022-10-02,2022,10,2,日,0,2022,Q3,2022年度
2022-10-03,2022,10,3,月,1,2022,Q3,2022年度
2022-10-04,2022,10,4,火,1,2022,Q3,2022年度
2022-10-05,2022,10,5,水,1,2022,Q3,2022年度
2022-10-06,2022,10,6,木,1,2022,Q3,2022年度
2022-10-07,2022,10,7,金,1,2022,Q3,2022年度
2022-10-08,2022,10,8,土,0,2022,Q3,2022年度
2022-10-09,2022,10,9,日,0,2022,Q3,2022年度
2022-10-10,2022,10,10,月,1,2022,Q3,2022年度
2022-10-11,2022,10,11,火,1,2022,Q3,2022年度
2022-10-12,2022,10,12,水,1,2022,Q3,2022年度
2022-10-13,2022,10,13,木,1,2022,Q3,2022年度
2022-10-14,2022,10,14,金,1,2022,Q3,2022年度
2022-10-15,2022,10,15,土,0,2022,Q3,2022年度
2022-10-16,2022,10,16,日,0,2022,Q3,2022年度
2022-10-17,2022,10,17,月,1,2022,Q3,2022年度
2022-10-18,2022,10,18,火,1,2022,Q3,2022年度
2022-10-19,2022,10,19,水,1,2022,Q3,2022年度
2022-10-20,2022,10,20,木,1,2022,Q3,2022年度
2022-10-21,2022,10,21,金,1,2022,Q3,2022年度
2022-10-22,2022,10,22,土,0,2022,Q3,2022年度
2022-10-23,2022,10,23,日,0,2022,Q3,2022年度
2022-10-24,2022,10,24,月,1,2022,Q3,2022年度
2022-10-25,2022,10,25,火,1,2022,Q3,2022年度
2022-10-26,2022,10,26,水,1,2022,Q3,2022年度
2022-10-27,2022,10,27,木,1,2022,Q3,2022年度
2022-10-28,2022,10,28,金,1,2022,Q3,2022年度
2022-10-29,2022,10,29,土,0,2022,Q3,2022年度
2022-10-30,2022,10,30,日,0,2022,Q3,2022年度
2022-10-31,2022,10,31,月,1,2022,Q3,2022年度
2022-11-01,2022,11,1,火,1,2022,Q3,2022年度
2022-11-02,2022,11,2,水,1,2022,Q3,2022年度
2022-11-03,2022,11,3,木,1,2022,Q3,2022年度
2022-11-04,2022,11,4,金,1,2022,Q3,2022年度
2022-11-05,2022,11,5,土,0,2022,Q3,2022年度
2022-11-06,2022,11,6,日,0,2022,Q3,2022年度
2022-11-07,2022,11,7,月,1,2022,Q3,2022年度
2022-11-08,2022,11,8,火,1,2022,Q3,2022年度
2022-11-09,2022,11,9,水,1,2022,Q3,2022年度
2022-11-10,2022,11,10,木,1,2022,Q3,2022年度
2022-11-11,2022,11,11,金,1,2022,Q3,2022年度
2022-11-12,2022,11,12,土,0,2022,Q3,2022年度
2022-11-13,2022,11,13,日,0,2022,Q3,2022年度
2022-11-14,2022,11,14,月,1,2022,Q3,2022年度
2022-11-15,2022,11,15,火,1,2022,Q3,2022年度
2022-11-16,2022,11,16,水,1,2022,Q3,2022年度
2022-11-17,2022,11,17,木,1,2022,Q3,2022年度
2022-11-18,2022,11,18,金,1,2022,Q3,2022年度
2022-11-19,2022,11,19,土,0,2022,Q3,2022年度
2022-11-20,2022,11,20,日,0,2022,Q3,2022年度
2022-11-21,2022,11,21,月,1,2022,Q3,2022年度
2022-11-22,2022,11,22,火,1,2022,Q3,2022年度
2022-11-23,2022,11,23,水,1,2022,Q3,2022年度
2022-11-24,2022,11,24,木,1,2022,Q3,2022年度
2022-11-25,2022,11,25,金,1,2022,Q3,2022年度
2022-11-26,2022,11,26,土,0,2022,Q3,2022年度
2022-11-27,2022,11,27,日,0,2022,Q3,2022年度
2022-11-28,2022,11,28,月,1,2022,Q3,2022年度
2022-11-29,2022,11,29,火,1,2022,Q3,2022年度
2022-11-30,2022,11,30,水,1,2022,Q3,2022年度
2022-12-01,2022,12,1,木,1,2022,Q3,2022年度
2022-12-02,2022,12,2,金,1,2022,Q3,2022年度
2022-12-03,2022,12,3,土,0,2022,Q3,2022年度
2022-12-04,2022,12,4,日,0,2022,Q3,2022年度
2022-12-05,2022,12,5,月,1,2022,Q3,2022年度
2022-12-06,2022,12,6,火,1,2022,Q3,2022年度
2022-12-07,2022,12,7,水,1,2022,Q3,2022年度
2022-12-08,2022,12,8,木,1,2022,Q3,2022年度
2022-12-09,2022,12,9,金,1,2022,Q3,2022年度
2022-12-10,2022,12,10,土,0,2022,Q3,2022年度
2022-12-11,2022,12,11,日,0,2022,Q3,2022年度
2022-12-12,2022,12,12,月,1,2022,Q3,2022年度
2022-12-13,2022,12,13,火,1,2022,Q3,2022年度
2022-12-14,2022,12,14,水,1,2022,Q3,2022年度
2022-12-15,2022,12,15,木,1,2022,Q3,2022年度
2022-12-16,2022,12,16,金,1,2022,Q3,2022年度
2022-12-17,2022,12,17,土,0,2022,Q3,2022年度
2022-12-18,2022,12,18,日,0,2022,Q3,2022年度
2022-12-19,2022,12,19,月,1,2022,Q3,2022年度
2022-12-20,2022,12,20,火,1,2022,Q3,2022年度
2022-12-21,2022,12,21,水,1,2022,Q3,2022年度
2022-12-22,2022,12,22,木,1,2022,Q3,2022年度
2022-12-23,2022,12,23,金,1,2022,Q3,2022年度
2022-12-24,2022,12,24,土,0,2022,Q3,2022年度
2022-12-25,2022,12,25,日,0,2022,Q3,2022年度
2022-12-26,2022,12,26,月,1,2022,Q3,2022年度
2022-12-27,2022,12,27,火,1,2022,Q3,2022年度
2022-12-28,2022,12,28,水,1,2022,Q3,2022年度
2022-12-29,2022,12,29,木,1,2022,Q3,2022年度
2022-12-30,2022,12,30,金,1,2022,Q3,2022年度
2022-12-31,2022,12,31,土,0,2022,Q3,2022年度
2023-01-01,2023,1,1,日,0,2022,Q3,2022年度
2023-01-02,2023,1,2,月,1,2022,Q3,2022年度
2023-01-03,2023,1,3,火,1,2022,Q3,2022年度
2023-01-04,2023,1,4,水,1,2022,Q3,2022年度
2023-01-05,2023,1,5,木,1,2022,Q3,2022年度
2023-01-06,2023,1,6,金,1,2022,Q3,2022年度
2023-01-07,2023,1,7,土,0,2022,Q3,2022年度
2023-01-08,2023,1,8,日,0,2022,Q3,2022年度
2023-01-09,2023,1,9,月,1,2022,Q3,2022年度
2023-01-10,2023,1,10,火,1,2022,Q3,2022年度
2023-01-11,2023,1,11,水,1,2022,Q3,2022年度
2023-01-12,2023,1,12,木,1,2022,Q3,2022年度
2023-01-13,2023,1,13,金,1,2022,Q3,2022年度
2023-01-14,2023,1,14,土,0,2022,Q3,2022年度
2023-01-15,2023,1,15,日,0,2022,Q3,2022年度
2023-01-16,2023,1,16,月,1,2022,Q3,2022年度
2023-01-17,2023,1,17,火,1,2022,Q3,2022年度
2023-01-18,2023,1,18,水,1,2022,Q3,2022年度
2023-01-19,2023,1,19,木,1,2022,Q3,2022年度
2023-01-20,2023,1,20,金,1,2022,Q3,2022年度
2023-01-21,2023,1,21,土,0,2022,Q3,2022年度
2023-01-22,2023,1,22,日,0,2022,Q3,2022年度
2023-01-23,2023,1,23,月,1,2022,Q3,2022年度
2023-01-24,2023,1,24,火,1,2022,Q3,2022年度
2023-01-25,2023,1,25,水,1,2022,Q3,2022年度
2023-01-26,2023,1,26,木,1,2022,Q3,2022年度
2023-01-27,2023,1,27,金,1,2022,Q3,2022年度
2023-01-28,2023,1,28,土,0,2022,Q3,2022年度
2023-01-29,2023,1,29,日,0,2022,Q3,2022年度
2023-01-30,2023,1,30,月,1,2022,Q3,2022年度
2023-01-31,2023,1,31,火,1,2022,Q3,2022年度
2023-02-01,2023,2,1,水,1,2022,Q3,2022年度
2023-02-02,2023,2,2,木,1,2022,Q3,2022年度
2023-02-03,2023,2,3,金,1,2022,Q3,2022年度
2023-02-04,2023,2,4,土,0,2022,Q3,2022年度
2023-02-05,2023,2,5,日,0,2022,Q3,2022年度
2023-02-06,2023,2,6,月,1,2022,Q3,2022年度
2023-02-07,2023,2,7,火,1,2022,Q3,2022年度
2023-02-08,2023,2,8,水,1,2022,Q3,2022年度
2023-02-09,2023,2,9,木,1,2022,Q3,2022年度
2023-02-10,2023,2,10,金,1,2022,Q3,2022年度
2023-02-11,2023,2,11,土,0,2022,Q3,2022年度
2023-02-12,2023,2,12,日,0,2022,Q3,2022年度
2023-02-13,2023,2,13,月,1,2022,Q3,2022年度
2023-02-14,2023,2,14,火,1,2022,Q3,2022年度
2023-02-15,2023,2,15,水,1,2022,Q3,2022年度
2023-02-16,2023,2,16,木,1,2022,Q3,2022年度
2023-02-17,2023,2,17,金,1,2022,Q3,2022年度
2023-02-18,2023,2,18,土,0,2022,Q3,2022年度
2023-02-19,2023,2,19,日,0,2022,Q3,2022年度
2023-02-20,2023,2,20,月,1,2022,Q3,2022年度
2023-02-21,2023,2,21,火,1,2022,Q3,2022年度
2023-02-22,2023,2,22,水,1,2022,Q3,2022年度
2023-02-23,2023,2,23,木,1,2022,Q3,2022年度
2023-02-24,2023,2,24,金,1,2022,Q3,2022年度
2023-02-25,2023,2,25,土,0,2022,Q3,2022年度
2023-02-26,2023,2,26,日,0,2022,Q3,2022年度
2023-02-27,2023,2,27,月,1,2022,Q3,2022年度
2023-02-28,2023,2,28,火,1,2022,Q3,2022年度
2023-03-01,2023,3,1,水,1,2022,Q3,2022年度
2023-03-02,2023,3,2,木,1,2022,Q3,2022年度
2023-03-03,2023,3,3,金,1,2022,Q3,2022年度
2023-03-04,2023,3,4,土,0,2022,Q3,2022年度
2023-03-05,2023,3,5,日,0,2022,Q3,2022年度
2023-03-06,2023,3,6,月,1,2022,Q3,2022年度
2023-03-07,2023,3,7,火,1,2022,Q3,2022年度
2023-03-08,2023,3,8,水,1,2022,Q3,2022年度
2023-03-09,2023,3,9,木,1,2022,Q3,2022年度
2023-03-10,2023,3,10,金,1,2022,Q3,2022年度
2023-03-11,2023,3,11,土,0,2022,Q3,2022年度
2023-03-12,2023,3,12,日,0,2022,Q3,2022年度
2023-03-13,2023,3,13,月,1,2022,Q3,2022年度
2023-03-14,2023,3,14,火,1,2022,Q3,2022年度
2023-03-15,2023,3,15,水,1,2022,Q3,2022年度
2023-03-16,2023,3,16,木,1,2022,Q3,2022年度
2023-03-17,2023,3,17,金,1,2022,Q3,2022年度
2023-03-18,2023,3,18,土,0,2022,Q3,2022年度
2023-03-19,2023,3,19,日,0,2022,Q3,2022年度
2023-03-20,2023,3,20,月,1,2022,Q3,2022年度
2023-03-21,2023,3,21,火,1,2022,Q3,2022年度
2023-03-22,2023,3,22,水,1,2022,Q3,2022年度
2023-03-23,2023,3,23,木,1,2022,Q3,2022年度
2023-03-24,2023,3,24,金,1,2022,Q3,2022年度
2023-03-25,2023,3,25,土,0,2022,Q3,2022年度
2023-03-26,2023,3,26,日,0,2022,Q3,2022年度
2023-03-27,2023,3,27,月,1,2022,Q3,2022年度
2023-03-28,2023,3,28,火,1,2022,Q3,2022年度
2023-03-29,2023,3,29,水,1,2022,Q3,2022年度
2023-03-30,2023,3,30,木,1,2022,Q3,2022年度
2023-03-31,2023,3,31,金,1,2022,Q3,2022年度
2023-04-01,2023,4,1,土,0,2023,Q1,2023年度
2023-04-02,2023,4,2,日,0,2023,Q1,2023年度
2023-04-03,2023,4,3,月,1,2023,Q1,2023年度
2023-04-04,2023,4,4,火,1,2023,Q1,2023年度
2023-04-05,2023,4,5,水,1,2023,Q1,2023年度
2023-04-06,2023,4,6,木,1,2023,Q1,2023年度
2023-04-07,2023,4,7,金,1,2023,Q1,2023年度
2023-04-08,2023,4,8,土,0,2023,Q1,2023年度
2023-04-09,2023,4,9,日,0,2023,Q1,2023年度
2023-04-10,2023,4,10,月,1,2023,Q1,2023年度
2023-04-11,2023,4,11,火,1,2023,Q1,2023年度
2023-04-12,2023,4,12,水,1,2023,Q1,2023年度
2023-04-13,2023,4,13,木,1,2023,Q1,2023年度
2023-04-14,2023,4,14,金,1,2023,Q1,2023年度
2023-04-15,2023,4,15,土,0,2023,Q1,2023年度
2023-04-16,2023,4,16,日,0,2023,Q1,2023年度
2023-04-17,2023,4,17,月,1,2023,Q1,2023年度
2023-04-18,2023,4,18,火,1,2023,Q1,2023年度
2023-04-19,2023,4,19,水,1,2023,Q1,2023年度
2023-04-20,2023,4,20,木,1,2023,Q1,2023年度
2023-04-21,2023,4,21,金,1,2023,Q1,2023年度
2023-04-22,2023,4,22,土,0,2023,Q1,2023年度
2023-04-23,2023,4,23,日,0,2023,Q1,2023年度
2023-04-24,2023,4,24,月,1,2023,Q1,2023年度
2023-04-25,2023,4,25,火,1,2023,Q1,2023年度
2023-04-26,2023,4,26,水,1,2023,Q1,2023年度
2023-04-27,2023,4,27,木,1,2023,Q1,2023年度
2023-04-28,2023,4,28,金,1,2023,Q1,2023年度
2023-04-29,2023,4,29,土,0,2023,Q1,2023年度
2023-04-30,2023,4,30,日,0,2023,Q1,2023年度
2023-05-01,2023,5,1,月,1,2023,Q1,2023年度
2023-05-02,2023,5,2,火,1,2023,Q1,2023年度
2023-05-03,2023,5,3,水,1,2023,Q1,2023年度
2023-05-04,2023,5,4,木,1,2023,Q1,2023年度
2023-05-05,2023,5,5,金,1,2023,Q1,2023年度
2023-05-06,2023,5,6,土,0,2023,Q1,2023年度
2023-05-07,2023,5,7,日,0,2023,Q1,2023年度
2023-05-08,2023,5,8,月,1,2023,Q1,2023年度
2023-05-09,2023,5,9,火,1,2023,Q1,2023年度
2023-05-10,2023,5,10,水,1,2023,Q1,2023年度
2023-05-11,2023,5,11,木,1,2023,Q1,2023年度
2023-05-12,2023,5,12,金,1,2023,Q1,2023年度
2023-05-13,2023,5,13,土,0,2023,Q1,2023年度
2023-05-14,2023,5,14,日,0,2023,Q1,2023年度
2023-05-15,2023,5,15,月,1,2023,Q1,2023年度
2023-05-16,2023,5,16,火,1,2023,Q1,2023年度
2023-05-17,2023,5,17,水,1,2023,Q1,2023年度
2023-05-18,2023,5,18,木,1,2023,Q1,2023年度
2023-05-19,2023,5,19,金,1,2023,Q1,2023年度
2023-05-20,2023,5,20,土,0,2023,Q1,2023年度
2023-05-21,2023,5,21,日,0,2023,Q1,2023年度
2023-05-22,2023,5,22,月,1,2023,Q1,2023年度
2023-05-23,2023,5,23,火,1,2023,Q1,2023年度
2023-05-24,2023,5,24,水,1,2023,Q1,2023年度
2023-05-25,2023,5,25,木,1,2023,Q1,2023年度
2023-05-26,2023,5,26,金,1,2023,Q1,2023年度
2023-05-27,2023,5,27,土,0,2023,Q1,2023年度
2023-05-28,2023,5,28,日,0,2023,Q1,2023年度
2023-05-29,2023,5,29,月,1,2023,Q1,2023年度
2023-05-30,2023,5,30,火,1,2023,Q1,2023年度
2023-05-31,2023,5,31,水,1,2023,Q1,2023年度
2023-06-01,2023,6,1,木,1,2023,Q1,2023年度
2023-06-02,2023,6,2,金,1,2023,Q1,2023年度
2023-06-03,2023,6,3,土,0,2023,Q1,2023年度
2023-06-04,2023,6,4,日,0,2023,Q1,2023年度
2023-06-05,2023,6,5,月,1,2023,Q1,2023年度
2023-06-06,2023,6,6,火,1,2023,Q1,2023年度
2023-06-07,2023,6,7,水,1,2023,Q1,2023年度
2023-06-08,2023,6,8,木,1,2023,Q1,2023年度
2023-06-09,2023,6,9,金,1,2023,Q1,2023年度
2023-06-10,2023,6,10,土,0,2023,Q1,2023年度
2023-06-11,2023,6,11,日,0,2023,Q1,2023年度
2023-06-12,2023,6,12,月,1,2023,Q1,2023年度
2023-06-13,2023,6,13,火,1,2023,Q1,2023年度
2023-06-14,2023,6,14,水,1,2023,Q1,2023年度
2023-06-15,2023,6,15,木,1,2023,Q1,2023年度
2023-06-16,2023,6,16,金,1,2023,Q1,2023年度
2023-06-17,2023,6,17,土,0,2023,Q1,2023年度
2023-06-18,2023,6,18,日,0,2023,Q1,2023年度
2023-06-19,2023,6,19,月,1,2023,Q1,2023年度
2023-06-20,2023,6,20,火,1,2023,Q1,2023年度
2023-06-21,2023,6,21,水,1,2023,Q1,2023年度
2023-06-22,2023,6,22,木,1,2023,Q1,2023年度
2023-06-23,2023,6,23,金,1,2023,Q1,2023年度
2023-06-24,2023,6,24,土,0,2023,Q1,2023年度
2023-06-25,2023,6,25,日,0,2023,Q1,2023年度
2023-06-26,2023,6,26,月,1,2023,Q1,2023年度
2023-06-27,2023,6,27,火,1,2023,Q1,2023年度
2023-06-28,2023,6,28,水,1,2023,Q1,2023年度
2023-06-29,2023,6,29,木,1,2023,Q1,2023年度
2023-06-30,2023,6,30,金,1,2023,Q1,2023年度
2023-07-01,2023,7,1,土,0,2023,Q2,2023年度
2023-07-02,2023,7,2,日,0,2023,Q2,2023年度
2023-07-03,2023,7,3,月,1,2023,Q2,2023年度
2023-07-04,2023,7,4,火,1,2023,Q2,2023年度
2023-07-05,2023,7,5,水,1,2023,Q2,2023年度
2023-07-06,2023,7,6,木,1,2023,Q2,2023年度
2023-07-07,2023,7,7,金,1,2023,Q2,2023年度
2023-07-08,2023,7,8,土,0,2023,Q2,2023年度
2023-07-09,2023,7,9,日,0,2023,Q2,2023年度
2023-07-10,2023,7,10,月,1,2023,Q2,2023年度
2023-07-11,2023,7,11,火,1,2023,Q2,2023年度
2023-07-12,2023,7,12,水,1,2023,Q2,2023年度
2023-07-13,2023,7,13,木,1,2023,Q2,2023年度
2023-07-14,2023,7,14,金,1,2023,Q2,2023年度
2023-07-15,2023,7,15,土,0,2023,Q2,2023年度
2023-07-16,2023,7,16,日,0,2023,Q2,2023年度
2023-07-17,2023,7,17,月,1,2023,Q2,2023年度
2023-07-18,2023,7,18,火,1,2023,Q2,2023年度
2023-07-19,2023,7,19,水,1,2023,Q2,2023年度
2023-07-20,2023,7,20,木,1,2023,Q2,2023年度
2023-07-21,2023,7,21,金,1,2023,Q2,2023年度
2023-07-22,2023,7,22,土,0,2023,Q2,2023年度
2023-07-23,2023,7,23,日,0,2023,Q2,2023年度
2023-07-24,2023,7,24,月,1,2023,Q2,2023年度
2023-07-25,2023,7,25,火,1,2023,Q2,2023年度
2023-07-26,2023,7,26,水,1,2023,Q2,2023年度
2023-07-27,2023,7,27,木,1,2023,Q2,2023年度
2023-07-28,2023,7,28,金,1,2023,Q2,2023年度
2023-07-29,2023,7,29,土,0,2023,Q2,2023年度
2023-07-30,2023,7,30,日,0,2023,Q2,2023年度
2023-07-31,2023,7,31,月,1,2023,Q2,2023年度
2023-08-01,2023,8,1,火,1,2023,Q2,2023年度
2023-08-02,2023,8,2,水,1,2023,Q2,2023年度
2023-08-03,2023,8,3,木,1,2023,Q2,2023年度
2023-08-04,2023,8,4,金,1,2023,Q2,2023年度
2023-08-05,2023,8,5,土,0,2023,Q2,2023年度
2023-08-06,2023,8,6,日,0,2023,Q2,2023年度
2023-08-07,2023,8,7,月,1,2023,Q2,2023年度
2023-08-08,2023,8,8,火,1,2023,Q2,2023年度
