OPP_ID,DATE_KEY,ACCOUNT_ID,SEGMENT_ID,PRODUCT_ID,SALES_REP_ID,OPP_NAME,STAGE,STAGE_ID,AMOUNT,PROBABILITY,EXPECTED_CLOSE_DATE,CLOSE_DATE,DAYS_IN_STAGE,IS_WON,IS_LOST,IS_OPEN,COMPETITOR,CROSS_SELL_POTENTIAL,ACTIVITY_COUNT,CREATED_DATE
OPP-9599,2021-04-01,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,2000000,0,2021-05-23,2021-05-23,0,0,1,0,なし,1,13,2021-04-01
OPP-9600,2022-03-07,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,14000000,100,2022-05-13,2022-05-13,0,1,0,0,なし,1,15,2022-03-07
OPP-9601,2022-02-18,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,7000000,100,2022-07-24,2022-07-24,0,1,0,0,GEA,1,11,2022-02-18
OPP-9602,2022-02-07,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,19000000,100,2022-06-12,2022-06-12,0,1,0,0,なし,1,7,2022-02-07
OPP-9603,2022-03-19,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,5000000,0,2022-06-20,2022-06-20,0,0,1,0,なし,1,4,2022-03-19
OPP-9604,2021-06-12,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,18000000,100,2021-09-29,2021-09-29,0,1,0,0,不明,1,7,2021-06-12
OPP-9605,2021-09-26,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,9000000,0,2021-12-06,2021-12-06,0,0,1,0,GEA,1,10,2021-09-26
OPP-9606,2022-02-17,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2022-06-14,2022-06-14,0,0,1,0,アルファラバル,1,12,2022-02-17
OPP-9607,2021-11-04,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,14000000,0,2022-01-22,2022-01-22,0,0,1,0,なし,1,13,2021-11-04
OPP-9608,2021-05-02,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,5000000,0,2021-06-02,2021-06-02,0,0,1,0,不明,1,7,2021-05-02
OPP-9609,2021-04-08,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,4000000,100,2021-05-31,2021-05-31,0,1,0,0,なし,1,9,2021-04-08
OPP-9610,2021-05-22,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,21000000,100,2021-10-09,2021-10-09,0,1,0,0,なし,1,5,2021-05-22
OPP-9611,2021-05-29,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,4000000,0,2021-06-14,2021-06-14,0,0,1,0,なし,1,3,2021-05-29
OPP-9612,2022-03-28,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,受注,7,11000000,100,2022-05-13,2022-05-13,0,1,0,0,SPX FLOW,1,10,2022-03-28
OPP-9613,2021-11-23,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,4000000,0,2022-02-06,2022-02-06,0,0,1,0,GEA,1,4,2021-11-23
OPP-9614,2021-09-08,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,7000000,0,2021-10-20,2021-10-20,0,0,1,0,SPX FLOW,1,8,2021-09-08
OPP-9615,2021-07-16,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,4000000,100,2021-09-19,2021-09-19,0,1,0,0,なし,1,14,2021-07-16
OPP-9616,2021-06-30,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,4000000,0,2021-07-20,2021-07-20,0,0,1,0,なし,1,10,2021-06-30
OPP-9617,2021-10-22,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,20000000,100,2022-04-04,2022-04-04,0,1,0,0,アルファラバル,1,8,2021-10-22
OPP-9618,2021-10-01,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,8000000,100,2022-02-01,2022-02-01,0,1,0,0,アルファラバル,1,10,2021-10-01
OPP-9619,2021-09-24,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,24000000,0,2021-11-09,2021-11-09,0,0,1,0,SPX FLOW,1,7,2021-09-24
OPP-9620,2021-08-22,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,19000000,100,2021-11-29,2021-11-29,0,1,0,0,なし,1,6,2021-08-22
OPP-9621,2021-11-18,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,10000000,0,2022-02-13,2022-02-13,0,0,1,0,不明,1,9,2021-11-18
OPP-9622,2021-07-04,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,27000000,0,2021-08-17,2021-08-17,0,0,1,0,GEA,1,8,2021-07-04
OPP-9623,2022-02-02,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,7000000,0,2022-04-09,2022-04-09,0,0,1,0,なし,1,6,2022-02-02
OPP-9624,2022-02-26,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,10000000,100,2022-08-20,2022-08-20,0,1,0,0,不明,1,7,2022-02-26
OPP-9625,2021-11-09,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,3000000,100,2022-04-29,2022-04-29,0,1,0,0,不明,1,5,2021-11-09
OPP-9626,2021-09-20,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,29000000,0,2021-12-15,2021-12-15,0,0,1,0,不明,1,7,2021-09-20
OPP-9627,2021-12-15,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,4000000,0,2022-02-03,2022-02-03,0,0,1,0,なし,1,7,2021-12-15
OPP-9628,2021-10-10,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,受注,7,6000000,100,2022-02-11,2022-02-11,0,1,0,0,なし,1,8,2021-10-10
OPP-9629,2022-03-15,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,3000000,100,2022-06-02,2022-06-02,0,1,0,0,GEA,1,8,2022-03-15
OPP-9630,2021-08-30,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,12000000,100,2021-12-31,2021-12-31,0,1,0,0,不明,1,10,2021-08-30
OPP-9631,2021-05-17,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,受注,7,11000000,100,2021-09-23,2021-09-23,0,1,0,0,なし,1,10,2021-05-17
OPP-9632,2021-06-14,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,12000000,0,2021-07-22,2021-07-22,0,0,1,0,なし,1,9,2021-06-14
OPP-9633,2021-08-13,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,11000000,0,2021-11-19,2021-11-19,0,0,1,0,なし,1,4,2021-08-13
OPP-9634,2021-09-09,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,14000000,0,2021-11-13,2021-11-13,0,0,1,0,SPX FLOW,1,3,2021-09-09
OPP-9635,2021-09-22,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,9000000,0,2021-10-20,2021-10-20,0,0,1,0,なし,1,6,2021-09-22
OPP-9636,2021-10-27,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,7000000,100,2022-03-05,2022-03-05,0,1,0,0,なし,1,8,2021-10-27
OPP-9637,2022-02-24,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,27000000,100,2022-05-04,2022-05-04,0,1,0,0,GEA,1,9,2022-02-24
OPP-9638,2021-06-28,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,12000000,0,2021-08-21,2021-08-21,0,0,1,0,アルファラバル,1,10,2021-06-28
OPP-9639,2021-12-11,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2022-01-30,2022-01-30,0,0,1,0,なし,1,12,2021-12-11
OPP-9640,2021-07-20,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,受注,7,16000000,100,2021-10-21,2021-10-21,0,1,0,0,なし,1,3,2021-07-20
OPP-9641,2021-11-04,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,11000000,100,2021-12-15,2021-12-15,0,1,0,0,SPX FLOW,1,8,2021-11-04
OPP-9642,2022-01-06,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,6000000,0,2022-04-29,2022-04-29,0,0,1,0,アルファラバル,1,9,2022-01-06
OPP-9643,2022-01-02,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,19000000,0,2022-04-07,2022-04-07,0,0,1,0,アルファラバル,1,9,2022-01-02
OPP-9644,2021-12-09,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,4000000,100,2022-05-21,2022-05-21,0,1,0,0,なし,1,8,2021-12-09
OPP-9645,2021-04-14,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,9000000,100,2021-08-18,2021-08-18,0,1,0,0,GEA,1,5,2021-04-14
OPP-9646,2021-10-25,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,16000000,100,2022-03-31,2022-03-31,0,1,0,0,アルファラバル,1,14,2021-10-25
OPP-9647,2021-10-27,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,15000000,100,2022-02-20,2022-02-20,0,1,0,0,なし,1,11,2021-10-27
OPP-9648,2022-03-15,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,3000000,0,2022-04-03,2022-04-03,0,0,1,0,なし,1,7,2022-03-15
OPP-9649,2022-03-08,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,18000000,100,2022-07-11,2022-07-11,0,1,0,0,なし,1,10,2022-03-08
OPP-9650,2021-11-08,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,受注,7,10000000,100,2022-04-07,2022-04-07,0,1,0,0,なし,1,6,2021-11-08
OPP-9651,2021-06-20,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,18000000,100,2021-08-21,2021-08-21,0,1,0,0,不明,1,6,2021-06-20
OPP-9652,2021-06-29,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,15000000,100,2021-10-04,2021-10-04,0,1,0,0,なし,1,4,2021-06-29
OPP-9653,2021-07-04,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,11000000,100,2021-10-19,2021-10-19,0,1,0,0,不明,1,4,2021-07-04
OPP-9654,2021-05-07,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,7000000,0,2021-06-21,2021-06-21,0,0,1,0,GEA,1,3,2021-05-07
OPP-9655,2021-05-30,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,13000000,100,2021-10-13,2021-10-13,0,1,0,0,なし,1,5,2021-05-30
OPP-9656,2022-03-09,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,13000000,100,2022-07-01,2022-07-01,0,1,0,0,アルファラバル,1,14,2022-03-09
OPP-9657,2021-04-30,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,21000000,100,2021-09-10,2021-09-10,0,1,0,0,なし,1,7,2021-04-30
OPP-9658,2021-05-15,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,受注,7,15000000,100,2021-08-02,2021-08-02,0,1,0,0,アルファラバル,1,10,2021-05-15
OPP-9659,2022-03-02,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,12000000,0,2022-04-18,2022-04-18,0,0,1,0,アルファラバル,1,7,2022-03-02
OPP-9660,2021-10-25,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,3000000,0,2022-02-02,2022-02-02,0,0,1,0,アルファラバル,1,8,2021-10-25
OPP-9661,2021-12-26,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,受注,7,5000000,100,2022-06-20,2022-06-20,0,1,0,0,なし,1,4,2021-12-26
OPP-9662,2021-04-11,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,24000000,0,2021-04-25,2021-04-25,0,0,1,0,SPX FLOW,1,15,2021-04-11
OPP-9663,2021-12-05,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,受注,7,11000000,100,2022-03-09,2022-03-09,0,1,0,0,不明,1,3,2021-12-05
OPP-9664,2021-11-22,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,4000000,100,2022-02-15,2022-02-15,0,1,0,0,なし,1,5,2021-11-22
OPP-9665,2021-08-13,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,14000000,0,2021-10-09,2021-10-09,0,0,1,0,不明,1,13,2021-08-13
OPP-9666,2021-11-11,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,26000000,0,2021-12-20,2021-12-20,0,0,1,0,なし,1,5,2021-11-11
OPP-9667,2021-08-20,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,5000000,0,2021-12-13,2021-12-13,0,0,1,0,なし,1,10,2021-08-20
OPP-9668,2022-02-22,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,13000000,100,2022-05-21,2022-05-21,0,1,0,0,なし,1,8,2022-02-22
OPP-9669,2021-05-13,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,3000000,100,2021-10-02,2021-10-02,0,1,0,0,なし,1,9,2021-05-13
OPP-9670,2021-07-11,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,4000000,0,2021-10-04,2021-10-04,0,0,1,0,不明,1,10,2021-07-11
OPP-9671,2022-02-19,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,受注,7,12000000,100,2022-03-31,2022-03-31,0,1,0,0,なし,1,15,2022-02-19
OPP-9672,2022-03-28,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,8000000,100,2022-06-18,2022-06-18,0,1,0,0,アルファラバル,1,11,2022-03-28
OPP-9673,2021-10-25,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,9000000,100,2022-01-24,2022-01-24,0,1,0,0,SPX FLOW,1,8,2021-10-25
OPP-9674,2021-06-28,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,2000000,100,2021-10-18,2021-10-18,0,1,0,0,なし,1,7,2021-06-28
OPP-9675,2021-12-30,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,9000000,100,2022-05-06,2022-05-06,0,1,0,0,なし,1,7,2021-12-30
OPP-9676,2022-03-06,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,24000000,0,2022-03-24,2022-03-24,0,0,1,0,GEA,1,7,2022-03-06
OPP-9677,2021-09-15,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,16000000,0,2021-10-28,2021-10-28,0,0,1,0,アルファラバル,1,3,2021-09-15
OPP-9678,2021-12-01,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,受注,7,14000000,100,2022-05-27,2022-05-27,0,1,0,0,なし,1,3,2021-12-01
OPP-9679,2021-07-26,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,11000000,0,2021-09-19,2021-09-19,0,0,1,0,不明,1,6,2021-07-26
OPP-9680,2021-10-26,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,18000000,0,2021-11-23,2021-11-23,0,0,1,0,不明,1,8,2021-10-26
OPP-9681,2021-04-10,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,10000000,100,2021-05-30,2021-05-30,0,1,0,0,アルファラバル,1,4,2021-04-10
OPP-9682,2021-07-07,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,2000000,100,2021-11-16,2021-11-16,0,1,0,0,なし,1,7,2021-07-07
OPP-9683,2021-04-21,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,6000000,0,2021-06-26,2021-06-26,0,0,1,0,なし,1,3,2021-04-21
OPP-9684,2021-08-18,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,3000000,0,2021-09-06,2021-09-06,0,0,1,0,なし,1,5,2021-08-18
OPP-9685,2021-08-19,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,受注,7,23000000,100,2022-02-06,2022-02-06,0,1,0,0,SPX FLOW,1,4,2021-08-19
OPP-9686,2022-01-11,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,17000000,0,2022-04-09,2022-04-09,0,0,1,0,GEA,1,6,2022-01-11
OPP-9687,2021-12-10,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,8000000,0,2022-03-01,2022-03-01,0,0,1,0,なし,1,6,2021-12-10
OPP-9688,2021-12-04,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,5000000,100,2022-04-15,2022-04-15,0,1,0,0,なし,1,5,2021-12-04
OPP-9689,2021-12-06,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,29000000,100,2022-01-08,2022-01-08,0,1,0,0,GEA,1,13,2021-12-06
OPP-9690,2021-08-16,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,17000000,100,2021-12-11,2021-12-11,0,1,0,0,アルファラバル,1,5,2021-08-16
OPP-9691,2021-09-20,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,7000000,0,2021-11-05,2021-11-05,0,0,1,0,GEA,1,6,2021-09-20
OPP-9692,2021-04-25,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,5000000,0,2021-06-07,2021-06-07,0,0,1,0,不明,1,3,2021-04-25
OPP-9693,2022-01-28,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,17000000,0,2022-03-16,2022-03-16,0,0,1,0,なし,1,6,2022-01-28
OPP-9694,2021-11-04,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,9000000,0,2022-01-25,2022-01-25,0,0,1,0,アルファラバル,1,12,2021-11-04
OPP-9695,2022-03-27,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2022-06-19,2022-06-19,0,0,1,0,不明,1,10,2022-03-27
OPP-9696,2021-04-15,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,16000000,0,2021-07-28,2021-07-28,0,0,1,0,SPX FLOW,1,5,2021-04-15
OPP-9697,2022-02-03,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,11000000,0,2022-05-24,2022-05-24,0,0,1,0,SPX FLOW,1,9,2022-02-03
OPP-9698,2021-07-20,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,21000000,0,2021-10-07,2021-10-07,0,0,1,0,なし,1,3,2021-07-20
OPP-9699,2021-10-28,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,受注,7,28000000,100,2022-03-20,2022-03-20,0,1,0,0,不明,1,4,2021-10-28
OPP-9700,2021-08-10,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,16000000,0,2021-12-01,2021-12-01,0,0,1,0,なし,1,3,2021-08-10
OPP-9701,2021-06-07,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,8000000,0,2021-08-07,2021-08-07,0,0,1,0,なし,1,5,2021-06-07
OPP-9702,2022-01-11,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,受注,7,12000000,100,2022-05-04,2022-05-04,0,1,0,0,なし,1,7,2022-01-11
OPP-9703,2021-04-21,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,受注,7,10000000,100,2021-09-21,2021-09-21,0,1,0,0,なし,1,13,2021-04-21
OPP-9704,2021-08-22,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,3000000,0,2021-10-24,2021-10-24,0,0,1,0,SPX FLOW,1,10,2021-08-22
OPP-9705,2022-01-08,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,8000000,0,2022-04-29,2022-04-29,0,0,1,0,SPX FLOW,1,4,2022-01-08
OPP-9706,2021-06-06,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,6000000,100,2021-08-20,2021-08-20,0,1,0,0,不明,1,7,2021-06-06
OPP-9707,2021-09-22,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,5000000,0,2022-01-08,2022-01-08,0,0,1,0,なし,1,15,2021-09-22
OPP-9708,2021-09-19,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,17000000,0,2021-11-21,2021-11-21,0,0,1,0,なし,1,9,2021-09-19
OPP-9709,2021-04-15,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,受注,7,17000000,100,2021-06-21,2021-06-21,0,1,0,0,不明,1,6,2021-04-15
OPP-9710,2021-11-06,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,5000000,100,2022-02-14,2022-02-14,0,1,0,0,なし,1,14,2021-11-06
OPP-9711,2021-05-22,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,21000000,0,2021-07-19,2021-07-19,0,0,1,0,アルファラバル,1,9,2021-05-22
OPP-9712,2021-11-01,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,失注,8,16000000,0,2022-02-24,2022-02-24,0,0,1,0,不明,1,13,2021-11-01
OPP-9713,2021-07-22,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,7000000,0,2021-08-08,2021-08-08,0,0,1,0,SPX FLOW,1,14,2021-07-22
OPP-9714,2022-03-20,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,5000000,0,2022-04-05,2022-04-05,0,0,1,0,SPX FLOW,1,12,2022-03-20
OPP-9715,2021-07-03,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,27000000,100,2021-09-19,2021-09-19,0,1,0,0,なし,1,12,2021-07-03
OPP-9716,2021-09-24,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,9000000,0,2022-01-11,2022-01-11,0,0,1,0,なし,1,12,2021-09-24
OPP-9717,2022-03-09,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,2000000,0,2022-05-18,2022-05-18,0,0,1,0,なし,1,10,2022-03-09
OPP-9718,2021-09-09,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,2000000,0,2021-10-18,2021-10-18,0,0,1,0,なし,1,3,2021-09-09
OPP-9719,2021-11-24,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,20000000,0,2022-01-27,2022-01-27,0,0,1,0,不明,1,4,2021-11-24
OPP-9720,2021-07-28,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,3000000,0,2021-09-15,2021-09-15,0,0,1,0,不明,1,15,2021-07-28
OPP-9721,2021-04-24,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,10000000,0,2021-06-05,2021-06-05,0,0,1,0,SPX FLOW,1,15,2021-04-24
OPP-9722,2021-07-18,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,20000000,100,2021-11-03,2021-11-03,0,1,0,0,アルファラバル,1,8,2021-07-18
OPP-9723,2021-09-01,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,25000000,0,2021-10-31,2021-10-31,0,0,1,0,なし,1,7,2021-09-01
OPP-9724,2021-11-26,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,16000000,0,2022-02-03,2022-02-03,0,0,1,0,なし,1,10,2021-11-26
OPP-9725,2021-05-10,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,7000000,100,2021-09-04,2021-09-04,0,1,0,0,なし,1,6,2021-05-10
OPP-9726,2021-07-12,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,25000000,0,2021-08-20,2021-08-20,0,0,1,0,なし,1,8,2021-07-12
OPP-9727,2021-04-27,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,8000000,0,2021-07-26,2021-07-26,0,0,1,0,なし,1,9,2021-04-27
OPP-9728,2021-05-01,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,12000000,0,2021-06-02,2021-06-02,0,0,1,0,アルファラバル,1,7,2021-05-01
OPP-9729,2022-01-23,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,受注,7,5000000,100,2022-03-26,2022-03-26,0,1,0,0,アルファラバル,1,8,2022-01-23
OPP-9730,2021-12-28,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,14000000,0,2022-01-31,2022-01-31,0,0,1,0,なし,1,9,2021-12-28
OPP-9731,2021-09-08,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,受注,7,10000000,100,2022-02-15,2022-02-15,0,1,0,0,なし,1,5,2021-09-08
OPP-9732,2021-06-20,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,2000000,0,2021-08-27,2021-08-27,0,0,1,0,不明,1,10,2021-06-20
OPP-9733,2021-09-28,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,11000000,100,2021-12-31,2021-12-31,0,1,0,0,SPX FLOW,1,8,2021-09-28
